OBJECTID|AGNO|RBD|DGV_RBD|NOM_RBD|TIPO_SOST|COD_REG_RB|NOM_REG_RB|COD_PRO_RB|COD_COM_RB|NOM_COM_RB|COD_DEPROV|NOM_DEPROV|TIPO_DEPEN|DIRECCION|NUMERO|REFERENCIA|LATITUD|LONGITUD|MAT_PARV|MAT_BAS_RE|MAT_BAS_AD|MAT_ESP|MAT_MHC_RE|MAT_MHC_AD|MAT_MTP_RE|MAT_MTP_AD|MAT_TOTAL|MAT_HOM_TO|MAT_MUJ_TO|MAT_SI_TOT|CUR_SIM_TO|CUR_COMB_T
4379|2021|3467|3|ESCUELA ALCALDE MANUEL SALVADOR DEL C.|1|7|MAULE|74|7407|VILLA ALEGRE|73|LINARES|1|SANTIAGO BUERAS|0|KM 290 RUTA 5 SUR,15 KMS AL NORTE DE LINARES , LOCALIDAD PUTAGAN, COMUNA VILLA ALEGRE|-35.766079|-71.66761|24|50|0|0|0|0|0|0|74|37|37|0|0|4
4380|2021|3265|4|ESCUELA LAS TOSCAS|1|7|MAULE|74|7401|LINARES|73|LINARES|1|CAMINO EL EMBOQUE|18|KM 18 CAMINO EL EL EMBOQUE, CAMINO RURAL|-35.760428999999995|-71.59021|10|21|0|0|0|0|0|0|31|14|17|0|0|2
4381|2021|3335|9|ESCUELA PANIMAVIDA|1|7|MAULE|74|7402|COLBÚN|73|LINARES|1|CAMINO PUBLICO PANIMAVIDA|0|APROXIMADAMENTE 300 METROS AL NORTE DE CONSULTORIO POR CALLE CAPITÁN REBOLLEDO, PANIMÁVIDA.|-35.759689|-71.418167|30|361|0|0|0|0|0|0|391|203|188|0|18|0
4382|2021|16739|8|CLARO DE LUNA CENTRO DE DESARROLLO COGNITIVO|1|7|MAULE|74|7408|YERBAS BUENAS|73|LINARES|2|CAMINO A YERBAS BUENAS|10|AL LADO DE LA GASOLINERA TERPEL   KM 10 CAMINO A YERBAS BUENAS. HIJUELA N 2 SECTOR LAS TOSCAS KILOMETRO 10 YERBAS BUENAS.|-35.758396|-71.59183|0|0|0|95|0|0|0|0|95|63|32|0|13|0
4383|2021|11344|1|INST. EDUC. DE ADULTOS JAVIERA CARRERA|1|7|MAULE|74|7401|LINARES|73|LINARES|2|O'HIGGINS|763|O`HIGGINS ENTRE DIPUTADO MARIO DUEÑAS Y MAX JARA|-35.758376999999996|-71.417976|34|148|0|0|0|392|0|0|574|329|245|0|21|0
4384|2021|3315|4|ESCUELA SILVANO FERNANDEZ|1|7|MAULE|74|7408|YERBAS BUENAS|73|LINARES|1|ABRANQUIL|218|ABRANQUIL 5 KM AL ESTE DE YERBAS BUENAS|-35.747478|-71.545738|36|146|0|0|0|0|0|0|182|94|88|0|10|0
4385|2021|3313|8|LICEO JUAN DE DIOS PUGA|1|7|MAULE|74|7408|YERBAS BUENAS|73|LINARES|1|CENTENARIO|12| |-35.747101|-71.579399|47|248|0|0|14|79|132|0|520|263|257|0|24|0
4386|2021|3630|7|ESCUELA RICARDO SALGADO|1|7|MAULE|72|7202|CHANCO|74|CAUQUENES|1|EL CARMIN|0|EL CARMIN|-35.745529|-72.411407|0|24|0|0|0|0|0|0|24|14|10|0|0|1
4387|2021|3346|4|ESCUELA SANTA ELENA|1|7|MAULE|74|7402|COLBÚN|73|LINARES|1|SANTA ELENA|0|CANAL DE DEVOLUCIÓN LADO NORTE 3 KMS.HACIA EL OESTE|-35.74398|-71.438766|0|6|0|0|0|0|0|0|6|3|3|0|1|2
4388|2021|3327|8|ESCUELA AGRICOLA MARTA MARTINEZ CRUZ|1|7|MAULE|74|7408|YERBAS BUENAS|73|LINARES|4|CAMINO ABRANQUIL|0|CAMINO A ABRANQUIL A 3 CUADRAS DE LA PLAZA DE ARMAS DE YERBAS BUENAS EN DIRECCIÓN ESTE.|-35.743930999999996|-71.574738|0|0|0|0|0|0|255|0|255|196|59|0|9|0
4389|2021|20342|4|ESCUELA ESPECIAL DE LENGUAJE POLHUIN|1|7|MAULE|72|7202|CHANCO|74|CAUQUENES|1|SECTOR DE POLHUIN|0|SECTOR POLHUÍN RUTA M-50   CHANCO CAUQUENES|-35.743159|-72.533923|0|0|0|11|0|0|0|0|11|6|5|0|2|0
4390|2021|3320|0|ESCUELA BERNARDO OHIGGINS|1|7|MAULE|74|7408|YERBAS BUENAS|73|LINARES|1|GUMERA|0|CAMINO PÚBLICO A GÚMERA FRENTE CAPILLA CATÓLICA Y SEDE  SOCIAL DEL SECTOR.|-35.741161|-71.610809|0|7|0|7|0|0|0|0|14|10|4|0|1|1
4391|2021|16454|2|ESCUELA LAS DUNAS DE CHANCO|1|7|MAULE|72|7202|CHANCO|74|CAUQUENES|1|ERRAZURIZ|351|INTERIOR DEL CENTRO DE DETENCIÓN PREVENTIVA DE CHANCO (CDP)|-35.734818|-72.53517|0|0|4|0|0|0|0|0|4|4|0|0|3|0
4392|2021|3619|6|ESCUELA LOS HEROES|1|7|MAULE|72|7202|CHANCO|74|CAUQUENES|1|SAN AMBROSIO|66|AVENIDA SAN AMBROSIO Nº 66 A 2 CUADRAS DE LA PLAZA DE CHANCO|-35.734791|-72.533562|56|280|0|5|0|0|0|0|341|181|160|0|13|0
4393|2021|3618|8|LICEO FEDERICO ALBERT FAUPP|1|7|MAULE|72|7202|CHANCO|74|CAUQUENES|1|YERBAS BUENAS|52|CHANCO ES UNA COMUNA CHICA, TODO EL PUEBLO CONOCE EL LICEO, QUE SE ENCUENTRA A UNA CUADRA DEL ESTADIO MUNICIPAL.|-35.732341999999996|-72.53349299999999|0|0|0|0|216|0|34|0|250|123|127|0|13|0
4394|2021|3490|8|ESCUELA JULIO MONTT SALAMANCA|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|1|MELOZAL|0|ACCESO POR LINARES  A 25 KM. POR SAN JAVIER, POR RUTA LOS CONQUISTADORES,DESVÍO A 10 KM.|-35.726681|-71.80787699999999|37|174|0|0|0|0|0|0|211|109|102|0|10|0
4395|2021|3330|8|ESCUELA LA FLORESTA|1|7|MAULE|74|7402|COLBÚN|73|LINARES|1|LA FLORESTA|0|CAMINO A SEMILLERO LA FLORESTA|-35.725651|-71.46515699999999|16|107|0|0|0|0|0|0|123|64|59|0|8|1
4396|2021|3523|8|ESCUELA CARLOS CONDELL|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|1|CERRILLOS|0|COLEGIO A 4 KM AL OESTE DEL COLEGIO DE MELOZAL|-35.722598999999995|-71.858261|0|7|0|0|0|0|0|0|7|5|2|0|2|1
4397|2021|3334|0|ESCUELA MONSENOR MANUEL LARRAIN E.|1|7|MAULE|74|7402|COLBÚN|73|LINARES|1|SAN DIONISIO|0|LOCALIDAD DE SAN DIONISIO, DISTANTE A 3,5 KMS. AL SUR DEL PUEBLO DE COLBÚN, SIGUIENDO CARRETERA A LA CIUDAD DE LINARES|-35.72081|-71.427399|38|275|0|0|0|0|0|0|313|177|136|0|9|1
4398|2021|3468|1|ESCUELA ASCENCIO ASTORQUIZA ZABALA|1|7|MAULE|74|7407|VILLA ALEGRE|73|LINARES|1|CUNACO|0|CAMINO LONGITUDINAL ANTIGUO VILLA ALEGRE - CUNACO|-35.720711|-71.720833|0|76|0|0|0|0|0|0|76|42|34|0|0|3
4399|2021|3085|6|ESCUELA PASO NEVADO|1|7|MAULE|71|7109|SAN CLEMENTE|72|TALCA|1|RUTA CH 115|60|CAMINO INTERNACIONAL PEHUENCHE RUTA CH 115 KM 60 PASO NEVADO|-35.71743|-71.189667|0|74|0|0|0|0|0|0|74|38|36|0|6|1
4400|2021|3555|6|ESCUELA OCTAVIO PALMA PEREZ|1|7|MAULE|72|7201|CAUQUENES|74|CAUQUENES|1|BALMACEDA SAUZAL|0|CALLE BALMACEDA  FRENTE A LA PLAZA|-35.71664|-72.126007|7|44|0|0|0|0|0|0|51|24|27|0|8|1
4401|2021|3325|1|ESCUELA PARTICULAR ARTURO PRAT|1|7|MAULE|74|7408|YERBAS BUENAS|73|LINARES|2|SECTOR BAJO ESMERALDA/CAMINO PUBLICO|0|SALIR DE LINARES A YERBAS BUENAS, LUEGO AVANZAR AL SECTOR DE TRES ESQUINAS, DESDE AHÍ HACIA LA CORDILLERA RUTA L-265 A 7  KILÓMETROS, ESTÁ EL SECTOR DE BAJO ESMERALDA.|-35.715641|-71.522346|25|91|0|0|0|0|0|0|116|55|61|0|0|4
4402|2021|3323|5|ESCUELA LUIS AMBROSIO CONCHA|1|7|MAULE|74|7408|YERBAS BUENAS|73|LINARES|1|LLANO BLANCO|0|5 KILÓMETROS AL NORTE DEL PUEBLO DE YERBAS BUENAS POR RUTA L25.|-35.714290999999996|-71.576103|42|176|0|0|0|0|0|0|218|107|111|0|10|0
4403|2021|3631|5|ESCUELA EMA VASQUEZ GUTIERREZ|1|7|MAULE|72|7202|CHANCO|74|CAUQUENES|1|HUICHAHUE|0|HUICHAHUE|-35.71199|-72.356117|0|21|0|0|0|0|0|0|21|10|11|0|0|1
4404|2021|3328|6|LICEO CAPITAN IGNACIO CARRERA PINTO|1|7|MAULE|74|7402|COLBÚN|73|LINARES|1|LOS AROMOS|612|CALLE LOS AROMOS 612, APROX. 600 MTS DE LA INTERSECCION DE AVENIDA OHIGGINS|-35.702782|-71.400948|0|0|0|0|68|0|482|0|550|292|258|0|20|0
4405|2021|3488|6|ESCUELA IRENE MORALES|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|1|CARRIZAL|0|CAMINO  A  CAUQUENES  RUTA  LOS  `CONQUISTADORES`  KM.  12 SECTOR  CARRIZAL.|-35.702369999999995|-71.851227|13|69|0|0|0|0|0|0|82|34|48|0|0|4
4406|2021|3321|9|ESCUELA SANTA ELENA|1|7|MAULE|74|7408|YERBAS BUENAS|73|LINARES|1|SANTA ELENA|0|SANTA ELENA, COMUNA YERBAS BUENAS|-35.699459|-71.548737|13|75|0|0|0|0|0|0|88|44|44|0|0|3
4407|2021|16645|6|COLEGIO LAS ESTRELLITAS|1|7|MAULE|74|7402|COLBÚN|73|LINARES|2|GUSTAVO VALDES|471|COLBUN|-35.699065999999995|-71.40267|60|0|0|120|0|0|0|0|180|89|91|0|10|0
4408|2021|3347|2|ESCUELA PARTICULAR MARTA BRUNET|1|7|MAULE|74|7402|COLBÚN|73|LINARES|2|CAMPO DE DEPORTE|438|ESCUELA MARTA BRUNET DE COLBÚN,CAMPOS DE DEPORTE   438|-35.69717|-71.404518|0|280|0|0|0|0|0|0|280|138|142|0|8|0
4409|2021|3471|1|ESCUELA PROFESOR RAMON LEIVA NARVAEZ|1|7|MAULE|74|7407|VILLA ALEGRE|73|LINARES|1|ESPERANZA|0|ESPERANZA CAMINO PUBLICO KM. 6.7 APROX AL ORIENTE CRUCE 5 SUR|-35.69696|-71.608856|23|170|0|0|0|0|0|0|193|109|84|0|10|0
4410|2021|16468|2|ESCUELA BASICA DE COLBUN|1|7|MAULE|74|7402|COLBÚN|73|LINARES|1|AVENIDA BERNARDO O'HIGGINS|0|A 30 METROS DE LA PLAZA DE COLBÚN.|-35.694641|-71.40653999999999|94|697|0|11|0|0|0|0|802|442|360|0|31|0
4411|2021|16849|1|INSTITUTO EDUCACIONAL DE ADULTOS HERMANOS CARRERA|1|7|MAULE|74|7402|COLBÚN|73|LINARES|2|O'HIGGINS|556|O`HIGGINS 556 COSTADO DE LA PLAZA|-35.694345999999996|-71.406468|0|0|0|0|0|81|0|0|81|39|42|0|2|0
4412|2021|3465|7|ESCUELA ALCALDE SERAFIN GUTIERREZ F.|1|7|MAULE|74|7407|VILLA ALEGRE|73|LINARES|1|AVENIDA ESPERANZA|0|CARRETERA 5 SUR, CRUCE ESTACION VILLA ALEGRE, 1 KM AL ORIENTE|-35.690781|-71.686363|22|115|0|0|0|0|0|0|137|75|62|0|4|3
4413|2021|3464|9|ESCUELA HERNAN LOBOS ARIAS|1|7|MAULE|74|7407|VILLA ALEGRE|73|LINARES|1|CERTENEJAS|410|DE LA COMUNA DE VILLA ALEGRE DESVIO  SUR HACIA LINARES|-35.68116|-71.765312|49|227|0|8|0|0|0|0|284|141|143|0|11|0
4414|2021|3462|2|ESCUELA TIMOTEO ARAYA ALEGRIA|1|7|MAULE|74|7407|VILLA ALEGRE|73|LINARES|1|12 DE OCTUBRE|0| |-35.678779999999996|-71.74134099999999|49|325|0|0|0|0|0|0|374|193|181|0|18|0
4415|2021|3461|4|LICEO FRANCISCO ANTONIO ENCINA ARMANET|1|7|MAULE|74|7407|VILLA ALEGRE|73|LINARES|1|AVENIDA FRANCISCO ANTONIO ENCINA|540|SALIDA SUR VILLA ALEGRE|-35.67638|-71.74011999999999|0|0|0|0|0|0|170|0|170|91|79|0|11|0
4416|2021|3318|9|ESCUELA JORGE SALGADO PICA|1|7|MAULE|74|7408|YERBAS BUENAS|73|LINARES|1|SEMILLERO|0|CAMINO PÚBLICO SEMILLERO,COMUNA DE YERBAS BUENAS|-35.676041|-71.468323|14|86|0|0|0|0|0|0|100|59|41|0|2|3
4417|2021|3623|4|ESCUELA CARRERAS CORTAS|1|7|MAULE|72|7202|CHANCO|74|CAUQUENES|1|CARRERAS CORTAS|0|CAMINO ANTIGUO A CONSTITUCION 8KM. AL NORTE DE COMUNA CHANCO|-35.674061|-72.522926|16|44|0|0|0|0|0|0|60|25|35|0|4|3
4418|2021|3340|5|ESCUELA LA GUARDIA|1|7|MAULE|74|7402|COLBÚN|73|LINARES|1|LA GUARDIA|0|CAMINO LAGO COLBÚN|-35.673458|-71.393372|0|26|0|0|0|0|0|0|26|14|12|0|0|3
4419|2021|3314|6|ESCUELA MAITENCILLO|1|7|MAULE|74|7408|YERBAS BUENAS|73|LINARES|1|MAITENCILLO|0|RETÉN DE SEMILLERO 2KM. HACIA EL PONIENTE|-35.672981|-71.50694299999999|40|184|0|0|0|0|0|0|224|104|120|0|10|0
4420|2021|16577|8|ESCUELA DE LENGUAJE LAS NIEVES|1|7|MAULE|74|7407|VILLA ALEGRE|73|LINARES|2|PASAJE NARANJAL|191| |-35.672092|-71.7448|0|0|0|39|0|0|0|0|39|18|21|0|4|0
4421|2021|3624|2|ESCUELA LOS PEUMOS|1|7|MAULE|72|7202|CHANCO|74|CAUQUENES|1|LOS PEUMOS|0| |-35.665259999999996|-72.46816299999999|0|15|0|0|0|0|0|0|15|8|7|0|0|2
4422|2021|3626|9|ESCUELA RELOCA|1|7|MAULE|72|7202|CHANCO|74|CAUQUENES|1|RELOCA CHANCO|0|DE ESCUELA DE QUIÑIPATO HACIA DENTRO|-35.661999|-72.53595|0|13|0|0|0|0|0|0|13|6|7|0|4|0
4423|2021|3520|3|ESCUELA MARIANO LATORRE|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|1|AVENIDA DIEGO PORTALES|0|38 KMS. AL PNTE. DE SAN JAVIER, 14 KMS AL SUR POR CAMINO RURAL, (CRUCE HUERTA DE MAULE).|-35.660278|-71.959007|0|27|0|0|0|0|0|0|27|17|10|0|0|2
4424|2021|3129|1|ESCUELA SAN SEBASTIAN DE PUICO|1|7|MAULE|71|7104|EMPEDRADO|72|TALCA|1|CAMINO A SAUZAL SECTOR DE PUICO|0|POR RUTA M 40 HASTA PUENTE PUICO, CAMINO VECINAL 5 KM AL INTERIOR|-35.65556|-72.108727|0|2|0|0|0|0|0|0|2|0|2|0|0|1
4425|2021|3319|7|ESCUELA ALFREDO NOGUERA PRIETO|1|7|MAULE|74|7407|VILLA ALEGRE|73|LINARES|1|PENUELAS|0|CALLE PRINCIPAL AL LADO DE POSTA.|-35.654758|-71.58479299999999|38|162|0|0|0|0|0|0|200|90|110|0|10|0
4426|2021|3466|5|ESCUELA ALCALDE ORLANDO RODRIGUEZ DEL C.|1|7|MAULE|74|7407|VILLA ALEGRE|73|LINARES|1|LAGUNILLAS|0|INGRESO POR CRUCE EL DURAZNO,1KM.AL NORTE DE INGRESO A COMUNA DE VILLA ALEGRE.|-35.654689999999995|-71.65271|24|152|0|5|0|0|0|0|181|91|90|0|9|1
4427|2021|3621|8|ESCUELA SAN AMBROSIO|1|7|MAULE|72|7202|CHANCO|74|CAUQUENES|1|ABDON FUENTEALBA|997|SUR OESTE DE LA COMUNA DE CHANCO|-35.653079999999996|-72.530228|59|283|0|0|0|0|0|0|342|166|176|0|13|1
4428|2021|3633|1|ESCUELA QUINIPATO|1|7|MAULE|72|7202|CHANCO|74|CAUQUENES|1|QUINIPATO|0|CAMINO  A CONSTITUCIÓN A 07 KILÓMETROS DE CHANCO.|-35.647812|-72.514153|0|10|0|0|0|0|0|0|10|6|4|0|3|1
4429|2021|3463|0|ESCUELA MALAQUIAS CONCHA ORTIZ|1|7|MAULE|74|7407|VILLA ALEGRE|73|LINARES|1|LONCOMILLA|0|CAMINO PÚBLICO, SECTOR LONCOMILLA.-|-35.645962|-71.742363|0|32|0|0|0|0|0|0|32|18|14|0|1|2
4430|2021|3478|9|ESCUELA AGRICOLA SAGRADOS CORAZONES|1|7|MAULE|74|7407|VILLA ALEGRE|73|LINARES|2|LONCOMILLA|0|COSTADO INGRESO NORTE VILLA ALEGRE  PAGINA FACEBOOK  WWW.FACEBOOK.COM/LICEOAGRICOLA.VELOZ/?REF=BOOKMARKS|-35.645111|-71.74067699999999|0|0|0|0|0|0|145|0|145|60|85|0|6|0
4431|2021|3090|2|ESCUELA EL COLORADO|1|7|MAULE|71|7109|SAN CLEMENTE|72|TALCA|1|CAMINO INTERNACIONAL PEHUENCHE|0|KILÓMETRO 45|-35.641739|-71.26226|11|113|0|0|0|0|0|0|124|60|64|0|8|1
4432|2021|3517|3|ESCUELA CANDELARIA PEREZ|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|1|ALQUIHUE|0|RUTA LOS CONQUISTADORES KM 4|-35.638740999999996|-71.809021|0|38|0|0|0|0|0|0|38|21|17|0|4|2
4433|2021|3329|4|ESCUELA MAULE SUR|1|7|MAULE|74|7402|COLBÚN|73|LINARES|1|MAULE SUR|0|RUTA BOBADILLA COLBÚN KM. 29,  GARITA MAULE SUR, HACIA EL NORTE|-35.636058999999996|-71.401917|35|209|0|0|0|0|0|0|244|129|115|0|10|0
4434|2021|16694|4|ESCUELA DE LENGUAJE REMOLINO|1|7|MAULE|71|7109|SAN CLEMENTE|72|TALCA|2|LOTE A SITIO 7 EL COLORADO|0|FRENTE A RETÉN DE CARABINEROS DEL COLORADO|-35.63605|-71.26375|23|0|0|60|0|0|0|0|83|45|38|0|4|1
4435|2021|3629|3|ESCUELA EL SAUCE|1|7|MAULE|72|7202|CHANCO|74|CAUQUENES|1|EL SAUCE|0|CAMINO A CONSTITUCION, 25 KILOMETROS DESDE CHANCO.|-35.633308|-72.47782099999999|0|2|0|0|0|0|0|0|2|1|1|0|0|1
4436|2021|3470|3|ESCUELA TRINIDAD ALCAINO TAPIA|1|7|MAULE|74|7407|VILLA ALEGRE|73|LINARES|1|EL SAUCE|0|POR PANAMERICANA 5 SUR HASTA AERÓDROMO PANGAL (KM 280 APROX.), AL ORIENTE (RUTA L 15) 4 KM|-35.630638|-71.67160799999999|39|158|0|0|0|0|0|0|197|106|91|0|10|0
4437|2021|3518|1|ESCUELA MARIANO EGANA|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|1|RANCHILLOS|0|CAMINO ACCESO HUERTA DE MAULE, A 5 KM. DE RUTA A CONSTITUCIÓN.|-35.628201|-71.992798|0|4|0|0|0|0|0|0|4|2|2|0|0|1
4438|2021|3086|4|ESCUELA LOS MONTES|1|7|MAULE|71|7109|SAN CLEMENTE|72|TALCA|1|CAMINO VILCHES, CRUCE COREL|0|ESTO, CORRESPONDE A LA PARCELA Nº 320 LOS MONTES, A 5 KM DEL CAMINO INTERNACIONAL POR EL CAMINO A VILCHES|-35.624538|-71.077209|21|128|0|0|0|0|0|0|149|72|77|0|8|1
4439|2021|3475|4|ESCUELA JOSE PALMA FERNANDEZ|1|7|MAULE|74|7407|VILLA ALEGRE|73|LINARES|1|LOMA DE LAS TORTILLAS|0|LOMA DE LAS TORTILLAS CAMINO PUBLICO ENTRE  SAN JAVIER Y VILLA ALEGRE|-35.622791|-71.753464|21|150|0|0|0|0|0|0|171|87|84|0|10|0
4440|2021|3316|2|ESCUELA SANTA ANA DE QUERI|1|7|MAULE|74|7408|YERBAS BUENAS|73|LINARES|1|SANTA ANA DE QUERI|0|,YERBAS BUENAS, LINARES, VII REGION DEL MAULE. ENTRAR CAMINO BOBADILLA-COLBÚN,  PASAR CANAL INELA,  EN  LOCALIDAD DE 5 CAMINOS (KM 28), INGRESAR A CAMINO ANTIGUO STA ANA (HAY SEÑALÉTICA) A 1 KM CERCA DE RETÉN DE STA ANA DE QUERI  (500 MTS APROX)|-35.621769|-71.479507|31|119|0|0|0|0|0|0|150|83|67|0|10|0
4441|2021|3622|6|ESCUELA PAHUIL|1|7|MAULE|72|7202|CHANCO|74|CAUQUENES|1|CAMINO CHANCO A CONSTITUCION|15|CASERÍO PAHUIL  73-2551528 ANEXO 603-CAMINO CHANCO A CONSTITUCION 15 KM.|-35.614737999999996|-72.563278|29|129|0|0|0|0|0|0|158|83|75|0|8|1
4442|2021|3317|0|LICEO JUAN GOMEZ MILLAS|1|7|MAULE|74|7408|YERBAS BUENAS|73|LINARES|1|ORILLA DE MAULE|16|CAMINO PÚBLICO BOBADILLA - COLBÚN KM 16, SECTOR INELA.|-35.610378|-71.54937|29|162|0|0|56|52|0|0|299|156|143|0|16|0
4443|2021|3515|7|ESCUELA RAMON CARNICER|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|1|SANTA CECILIA|0|CAMINO AL SUR DE ESTACIÓN DE SAN JAVIER|-35.60841|-71.674149|9|31|0|0|0|0|0|0|40|25|15|0|0|4
4444|2021|3134|8|ESCUELA MARIA OLGA VEGA VEGA|1|7|MAULE|71|7104|EMPEDRADO|72|TALCA|1|CAMINO A SAUZAL|8|CAMINO A SAUZAL KM8 EMPEDRADO - 8 KILOMÉTROS AL SUR DE LA COMUNA DE EMPEDRADO POR RUTA  M 40|-35.607051999999996|-72.22009299999999|0|28|0|0|0|0|0|0|28|14|14|0|0|3
4445|2021|3497|5|ESCUELA JOSE MIGUEL CARRERA|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|1|VAQUERIA|0|A 10 KM DE LA CIUDAD DE SAN JAVIER, CAMINO A CONSTITUCIÓN.|-35.606460999999996|-71.802818|19|154|0|0|0|0|0|0|173|84|89|0|10|0
4446|2021|16692|8|ESCUELA ESPECIAL DE LENGUAJE GIRASOL|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|2|CALLE HERNAN LOBOS ARIAS|2827|POBLACION MANUEL MONTT  ORIENTE POBLACIÓN SAN PABLO|-35.60011|-71.73886|0|0|0|62|0|0|0|0|62|30|32|0|6|0
4447|2021|16679|0|CTRO. EDUCACIONAL Y ESC. DE LENGUAJE PABLO FR|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|2|MARTA BEZANILLA|3062|POBLACION SAN PABLO|-35.59892|-71.74126|0|0|0|37|0|0|0|0|37|22|15|0|4|0
4448|2021|3481|9|ESCUELA MANUEL DE SALAS|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|1|AVENIDA BALMACEDA|1360|6 CUADRAS DEL ACCESO A SAN JAVIER LADO PONIENTE|-35.598721|-71.718513|35|315|0|0|0|0|0|0|350|181|169|0|14|0
4449|2021|3483|5|ESCUELA GERONIMO LAGOS LISBOA|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|1|AVENIDA BALMACEDA|1350|AVENIDA BALAMACEDA|-35.598659999999995|-71.717789|67|483|0|0|0|0|0|0|550|298|252|0|18|0
4450|2021|3533|5|LICEO SAGRADOS CORAZONES|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|2|JORGE GONZALEZ BASTIAS|484| |-35.598572|-71.736|144|719|0|0|354|0|0|0|1217|567|650|0|28|0
4451|2021|3479|7|LICEO MANUEL MONTT|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|1|AVENIDA PRESIDENTE BALMACEDA|1880|AVENIDA PRESIDENTE JOSE MANUEL BALMACEDA Nº 1880  SAN JAVIER|-35.597359|-71.723297|0|0|0|0|844|0|504|0|1348|738|610|0|45|0
4452|2021|16725|8|ESCUELA ESPECIAL DIFERENCIAL SOL Y LUNA|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|2|MANUEL ANTONIO MATTA|2211|ESTAMOS UBICADOS DETRAS DEL INSTITUTO REGIONAL|-35.59733|-71.72870999999999|0|0|0|45|0|0|0|0|45|23|22|0|7|0
4453|2021|3532|7|COLEGIO PARTICULAR PIAGET|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|2|AVENIDA BALMACEDA|1870| |-35.597118|-71.724403|64|328|0|0|0|0|0|0|392|194|198|0|10|0
4454|2021|3531|9|INSTITUTO REGIONAL DEL MAULE|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|2|AVENIDA BALMACEDA|2120| |-35.596439|-71.726952|169|679|0|0|319|0|0|0|1167|545|622|0|28|0
4455|2021|16507|7|JUAN SALVADOR COLLEGE|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|2|AVENIDA BALMACEDA|1280|CALLE PRINCIPAL DE SAN JAVIER|-35.596039|-71.715538|70|302|0|0|140|0|0|0|512|213|299|0|14|0
4456|2021|3480|0|ESCUELA JOSE MANUEL BALMACEDA|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|1|TACNA|1433| |-35.594871999999995|-71.735458|50|471|0|0|0|0|0|0|521|278|243|0|18|0
4457|2021|3494|0|ESCUELA MANUEL RODRIGUEZ|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|1|ORILLA DE MAULE|10|ORILLA DE MAULE KM 10|-35.594761|-71.598473|16|100|0|0|0|0|0|0|116|68|48|0|8|1
4458|2021|3530|0|COLEGIO PARTICULAR SAN JOSE|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|2|ARTURO PRAT|2870|CALLE ARTURO PRAT,ENTRE CALLE CATEDRAL Y CALLE RIQUELME,|-35.593810999999995|-71.73728899999999|150|641|0|0|307|0|0|0|1098|512|586|0|28|0
4459|2021|3067|8|ESCUELA LEOPOLDO GUARDA GEYNTES|1|7|MAULE|71|7109|SAN CLEMENTE|72|TALCA|1|POBLACION BUENOS AIRES|0|EN SAN CLEMENTE TOMAR RUTA INTERNACIONAL PEHUENCHE, EN EL CRUCE `BAJOS LOS ROCOS` 2 KILOMETROS HACIA EL SUR.   ESCUELA LEOPOLDO GUARDA. LOCALIDAD DE MAITENES.|-35.592918|-71.370888|0|48|0|0|0|0|0|0|48|25|23|0|0|3
4460|2021|3482|7|ESCUELA JUSTA NARVAEZ|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|1|ARTURO PRAT|3046| |-35.59272|-71.741737|24|134|0|0|0|0|0|0|158|84|74|0|10|0
4461|2021|3484|3|ESCUELA DE EDUCACION DIFERENCIAL|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|1|ARTURO PRAT|3280|ARTURO PRAT Nº 3280|-35.59267|-71.742424|0|0|0|62|0|0|0|0|62|29|33|0|9|0
4462|2021|16631|6|ESCUELA DE LENGUAJE TORREBLANCA|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|2|TORREBLANCA|2364| |-35.59242|-71.729095|0|0|0|58|0|0|0|0|58|37|21|0|6|0
4463|2021|11337|9|CENTRO DE EDUCACION INTEGRADA DE ADULTOS|1|7|MAULE|74|7406|SAN JAVIER|73|LINARES|1|ESMERALDA|1120|BLOG DEL ESTABLECIMIENTO.|-35.592293|-71.729866|0|0|52|0|0|265|0|0|317|172|145|0|9|0
